Category	Segment	Order Date	City	Country/Region	Customer ID	Customer Name	Order ID	Postal Code	Product ID	Product Name	Region	Row ID	Ship Date	Ship Mode	Ship Status	State	Sub-Category	Days to Ship Actual	Days to Ship Scheduled	Discount	Profit	Quantity	Sales
Furniture	Consumer	10/23/2018	San Diego	United States	JF-15355	Jay Fein	CA-2018-132486	92105	FUR-CH-10004540	Global Chrome Stack Chair	West	3870	10/27/2018	Second Class	Shipped Late	California	Chairs	4	3	20.00%	$17 	7	$192 
Furniture	Consumer	10/23/2018	San Diego	United States	JF-15355	Jay Fein	CA-2018-132486	92105	FUR-CH-10001854	Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat	West	3873	10/27/2018	Second Class	Shipped Late	California	Chairs	4	3	20.00%	$42 	3	$842 
Furniture	Consumer	10/24/2020	Mansfield	United States	PO-18850	Patrick O'Brill	CA-2020-141705	76063	FUR-TA-10004607	Hon 2111 Invitation Series Straight Table	Central	8678	10/26/2020	First Class	Shipped Late	Texas	Tables	2	1	30.00%	($81)	5	$517 
Furniture	Consumer	10/25/2018	San Francisco	United States	TB-21625	Trudy Brown	CA-2018-152891	94110	FUR-TA-10001857	Balt Solid Wood Rectangular Table	West	4382	10/30/2018	Standard Class	Shipped Early	California	Tables	5	6	20.00%	($32)	3	$253 
Furniture	Consumer	10/26/2017	Seattle	United States	AH-10585	Angele Hood	CA-2017-162278	98105	FUR-FU-10000448	Tenex Chairmats For Use With Carpeted Floors	West	4305	10/30/2017	Second Class	Shipped Late	Washington	Furnishings	4	3	0.00%	$3 	4	$64 
Furniture	Consumer	10/26/2020	Virginia Beach	United States	OT-18730	Olvera Toch	CA-2020-162173	23464	FUR-TA-10001520	"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"	South	6664	11/1/2020	Standard Class	Shipped On Time	Virginia	Tables	6	6	0.00%	$61 	5	$357 
Furniture	Consumer	10/27/2019	Troy	United States	JE-15475	Jeremy Ellison	CA-2019-152632	12180	FUR-FU-10002671	Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp	East	479	11/2/2019	Standard Class	Shipped On Time	New York	Furnishings	6	6	0.00%	$19 	3	$40 
Furniture	Consumer	10/27/2019	Hampton	United States	BW-11200	Ben Wallace	CA-2019-120873	23666	FUR-CH-10000847	Global Executive Mid-Back Manager's Chair	South	4515	11/1/2019	Second Class	Shipped Late	Virginia	Chairs	5	3	0.00%	$76 	1	$291 
Furniture	Consumer	10/27/2019	New York City	United States	BW-11200	Ben Wallace	CA-2019-116596	10011	FUR-CH-10000553	"Metal Folding Chairs, Beige, 4/Carton"	East	9533	10/31/2019	Standard Class	Shipped Early	New York	Chairs	4	6	10.00%	$81 	14	$428 
Furniture	Consumer	10/28/2018	Henderson	United States	RD-19585	Rob Dowd	CA-2018-162537	42420	FUR-FU-10002885	Magna Visual Magnetic Picture Hangers	South	999	11/3/2018	Standard Class	Shipped On Time	Kentucky	Furnishings	6	6	0.00%	$9 	5	$24 
Furniture	Consumer	10/28/2018	Henderson	United States	RD-19585	Rob Dowd	CA-2018-162537	42420	FUR-FU-10001918	C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings	South	1000	11/3/2018	Standard Class	Shipped On Time	Kentucky	Furnishings	6	6	0.00%	$13 	7	$33 
Furniture	Consumer	10/28/2019	Boynton Beach	United States	PG-18820	Patrick Gardner	CA-2019-144344	33437	FUR-FU-10000076	24-Hour Round Wall Clock	South	1235	10/28/2019	Same Day	Shipped On Time	Florida	Furnishings	0	0	20.00%	$14 	3	$48 
Furniture	Consumer	10/28/2019	Boynton Beach	United States	PG-18820	Patrick Gardner	CA-2019-144344	33437	FUR-FU-10003268	Eldon Radial Chair Mat for Low to Medium Pile Carpets	South	1237	10/28/2019	Same Day	Shipped On Time	Florida	Furnishings	0	0	20.00%	$0 	2	$64 
Furniture	Consumer	10/28/2019	Boynton Beach	United States	PG-18820	Patrick Gardner	CA-2019-144344	33437	FUR-FU-10003553	"Howard Miller 13-1/2"""" Diameter Rosebrook Wall Clock"	South	1238	10/28/2019	Same Day	Shipped On Time	Florida	Furnishings	0	0	20.00%	$41 	3	$165 
Furniture	Consumer	10/28/2020	Fayetteville	United States	JM-15250	Janet Martin	CA-2020-139353	28314	FUR-FU-10001876	"Computer Room Manger, 14"""""	South	7712	10/30/2020	Second Class	Shipped Early	North Carolina	Furnishings	2	3	20.00%	$16 	3	$78 
Furniture	Consumer	10/29/2019	Lansing	United States	KW-16435	Katrina Willman	CA-2019-146682	48911	FUR-FU-10002671	Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp	Central	3168	10/31/2019	First Class	Shipped Late	Michigan	Furnishings	2	1	0.00%	$32 	5	$67 
Furniture	Consumer	10/3/2017	Evanston	United States	BP-11290	Beth Paige	CA-2017-153976	60201	FUR-CH-10002880	"Global High-Back Leather Tilter, Burgundy"	Central	1351	10/8/2017	Second Class	Shipped Late	Illinois	Chairs	5	3	30.00%	($70)	3	$258 
Furniture	Consumer	10/3/2017	Dallas	United States	RD-19930	Russell D'Ascenzo	CA-2017-120775	75217	FUR-FU-10000758	DAX Natural Wood-Tone Poster Frame	Central	8219	10/7/2017	Standard Class	Shipped Early	Texas	Furnishings	4	6	60.00%	($19)	3	$32 
Furniture	Consumer	10/3/2018	Columbus	United States	BM-11785	Bryan Mills	US-2018-157014	43229	FUR-BO-10004409	"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"	East	784	10/6/2018	Second Class	Shipped On Time	Ohio	Bookcases	3	3	50.00%	($16)	1	$35 
Furniture	Consumer	10/3/2018	Los Angeles	United States	BS-11755	Bruce Stewart	CA-2018-126137	90032	FUR-BO-10004409	"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"	West	3075	10/8/2018	Standard Class	Shipped Early	California	Bookcases	5	6	15.00%	$18 	2	$121 
Furniture	Consumer	10/3/2019	New York City	United States	EB-13870	Emily Burns	CA-2019-144939	10035	FUR-CH-10003199	Office Star - Contemporary Task Swivel Chair	East	981	10/8/2019	Standard Class	Shipped Early	New York	Chairs	5	6	10.00%	$93 	6	$599 
Furniture	Consumer	10/30/2020	San Francisco	United States	JK-15205	Jamie Kunitz	CA-2020-123491	94122	FUR-CH-10003061	"Global Leather Task Chair, Black"	West	1710	11/5/2020	Standard Class	Shipped On Time	California	Chairs	6	6	20.00%	($1)	1	$72 
Furniture	Consumer	10/30/2020	Philadelphia	United States	MC-18100	Mick Crebagga	CA-2020-152807	19140	FUR-FU-10004415	"Stacking Tray, Side-Loading, Legal, Smoke"	East	1743	11/3/2020	Standard Class	Shipped Early	Pennsylvania	Furnishings	4	6	20.00%	$1 	2	$7 
Furniture	Consumer	10/30/2020	Seattle	United States	JK-15625	Jim Karlsson	CA-2020-142622	98115	FUR-CH-10003833	Novimex Fabric Task Chair	West	2280	11/2/2020	First Class	Shipped Late	Washington	Chairs	3	1	20.00%	($6)	2	$98 
Furniture	Consumer	10/30/2020	Seattle	United States	JK-15625	Jim Karlsson	CA-2020-142622	98115	FUR-CH-10004289	Global Super Steno Chair	West	2281	11/2/2020	First Class	Shipped Late	Washington	Chairs	3	1	20.00%	($23)	8	$614 
Furniture	Consumer	10/30/2020	Seattle	United States	JK-15625	Jim Karlsson	CA-2020-142622	98115	FUR-BO-10004467	Bestar Classic Bookcase	West	2282	11/2/2020	First Class	Shipped Late	Washington	Bookcases	3	1	0.00%	$38 	2	$200 
Furniture	Consumer	10/30/2020	Dallas	United States	RA-19945	Ryan Akin	CA-2020-152583	75217	FUR-FU-10003849	"DAX Metal Frame, Desktop, Stepped-Edge"	Central	3438	10/30/2020	Same Day	Shipped On Time	Texas	Furnishings	0	0	60.00%	($9)	2	$16 
Furniture	Consumer	10/30/2020	Dallas	United States	RA-19945	Ryan Akin	CA-2020-152583	75217	FUR-TA-10002041	"Bevis Round Conference Table Top, X-Base"	Central	3439	10/30/2020	Same Day	Shipped On Time	Texas	Tables	0	0	30.00%	($68)	2	$251 
Furniture	Consumer	10/31/2017	Cranston	United States	AM-10705	Anne McFarland	CA-2017-145387	2920	FUR-FU-10002364	"Eldon Expressions Wood Desk Accessories, Oak"	East	4206	11/2/2017	Second Class	Shipped Early	Rhode Island	Furnishings	2	3	0.00%	$4 	2	$15 
Furniture	Consumer	10/31/2017	Cranston	United States	AM-10705	Anne McFarland	CA-2017-145387	2920	FUR-FU-10000023	Eldon Wave Desk Accessories	East	4208	11/2/2017	Second Class	Shipped Early	Rhode Island	Furnishings	2	3	0.00%	$8 	3	$18 
Furniture	Consumer	10/31/2017	Cranston	United States	AM-10705	Anne McFarland	CA-2017-145387	2920	FUR-CH-10002320	Hon Pagoda Stacking Chairs	East	4209	11/2/2017	Second Class	Shipped Early	Rhode Island	Chairs	2	3	0.00%	$481 	5	"$1,605 "
Furniture	Consumer	10/31/2017	Cranston	United States	AM-10705	Anne McFarland	CA-2017-145387	2920	FUR-TA-10003238	"Chromcraft Bull-Nose Wood 48"""" x 96"""" Rectangular Conference Tables"	East	4210	11/2/2017	Second Class	Shipped Early	Rhode Island	Tables	2	3	30.00%	($61)	1	$386 
Furniture	Consumer	10/31/2018	Redlands	United States	SG-20080	Sandra Glassco	CA-2018-164882	92374	FUR-CH-10004218	"Global Fabric Manager's Chair, Dark Gray"	West	2112	10/31/2018	Same Day	Shipped On Time	California	Chairs	0	0	20.00%	$20 	4	$323 
Furniture	Consumer	10/31/2018	Redlands	United States	SG-20080	Sandra Glassco	CA-2018-164882	92374	FUR-BO-10002213	DMI Eclipse Executive Suite Bookcases	West	2116	10/31/2018	Same Day	Shipped On Time	California	Bookcases	0	0	15.00%	$20 	1	$426 
Furniture	Consumer	10/31/2019	Philadelphia	United States	BD-11320	Bill Donatelli	CA-2019-119165	19143	FUR-CH-10000988	Hon Olson Stacker Stools	East	2448	11/6/2019	Standard Class	Shipped On Time	Pennsylvania	Chairs	6	6	30.00%	($14)	5	$493 
Furniture	Consumer	10/4/2017	New York City	United States	CC-12220	Chris Cortes	CA-2017-166891	10024	FUR-CH-10003298	"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"	East	6440	10/6/2017	First Class	Shipped Late	New York	Chairs	2	1	10.00%	($7)	5	$589 
Furniture	Consumer	10/4/2019	Baltimore	United States	MS-17830	Melanie Seite	CA-2019-131296	21215	FUR-TA-10002622	"Bush Andora Conference Table, Maple/Graphite Gray Finish"	East	8157	10/9/2019	Standard Class	Shipped Early	Maryland	Tables	5	6	30.00%	($24)	2	$239 
Furniture	Consumer	10/5/2018	Portland	United States	JF-15490	Jeremy Farry	CA-2018-133445	97206	FUR-BO-10003660	"Bush Cubix Collection Bookcases, Fully Assembled"	West	6226	10/9/2018	Standard Class	Shipped Early	Oregon	Bookcases	4	6	70.00%	($104)	1	$66 
Furniture	Consumer	10/5/2018	Portland	United States	JF-15490	Jeremy Farry	CA-2018-133445	97206	FUR-CH-10000422	Global Highback Leather Tilter in Burgundy	West	6227	10/9/2018	Standard Class	Shipped Early	Oregon	Chairs	4	6	20.00%	($15)	4	$291 
Furniture	Consumer	10/7/2020	San Francisco	United States	DC-13285	Debra Catini	CA-2020-104003	94110	FUR-BO-10003965	O'Sullivan Manor Hill 2-Door Library in Brianna Oak	West	1715	10/13/2020	Standard Class	Shipped On Time	California	Bookcases	6	6	15.00%	($14)	2	$308 
Furniture	Consumer	10/8/2018	San Francisco	United States	MB-17305	Maria Bertelson	CA-2018-168529	94122	FUR-FU-10001588	"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"	West	5509	10/12/2018	Standard Class	Shipped Early	California	Furnishings	4	6	0.00%	$63 	5	$146 
Furniture	Consumer	10/8/2020	New York City	United States	GM-14440	Gary McGarr	US-2020-168613	10009	FUR-CH-10002372	Office Star - Ergonomically Designed Knee Chair	East	7171	10/14/2020	Standard Class	Shipped On Time	New York	Chairs	6	6	10.00%	$3 	2	$146 
Furniture	Consumer	10/9/2018	Detroit	United States	FM-14380	Fred McMath	CA-2018-124499	48227	FUR-CH-10000513	High-Back Leather Manager's Chair	Central	9263	10/13/2018	Standard Class	Shipped Early	Michigan	Chairs	4	6	0.00%	$35 	3	$390 
Furniture	Consumer	10/9/2020	New York City	United States	HG-14845	Harry Greene	CA-2020-141873	10024	FUR-BO-10003034	"O'Sullivan Elevations Bookcase, Cherry Finish"	East	3821	10/14/2020	Standard Class	Shipped Early	New York	Bookcases	5	6	20.00%	($16)	3	$314 
Furniture	Consumer	10/9/2020	League City	United States	MB-17305	Maria Bertelson	CA-2020-163125	77573	FUR-CH-10001802	Hon Every-Day Chair Series Swivel Task Chairs	Central	4918	10/11/2020	Second Class	Shipped Early	Texas	Chairs	2	3	30.00%	($33)	3	$254 
Furniture	Consumer	11/1/2017	Long Beach	United States	DL-12925	Daniel Lacy	US-2017-137155	11561	FUR-FU-10003142	"Master Big Foot Doorstop, Beige"	East	7561	11/5/2017	Standard Class	Shipped Early	New York	Furnishings	4	6	0.00%	$10 	6	$32 
Furniture	Consumer	11/1/2018	New York City	United States	VD-21670	Valerie Dominguez	CA-2018-113145	10011	FUR-FU-10000965	"Howard Miller 11-1/2"""" Diameter Ridgewood Wall Clock"	East	2297	11/5/2018	Standard Class	Shipped Early	New York	Furnishings	4	6	0.00%	$106 	5	$260 
Furniture	Consumer	11/1/2018	Conway	United States	MS-17530	MaryBeth Skach	CA-2018-108119	72032	FUR-TA-10002530	"Iceberg OfficeWorks 42"""" Round Tables"	South	5860	11/8/2018	Standard Class	Shipped Late	Arkansas	Tables	7	6	0.00%	$45 	2	$302 
Furniture	Consumer	11/1/2018	New York City	United States	JH-16180	Justin Hirsh	CA-2018-126739	10035	FUR-CH-10000422	Global Highback Leather Tilter in Burgundy	East	6551	11/3/2018	Second Class	Shipped Early	New York	Chairs	2	3	10.00%	$22 	4	$328 
Furniture	Consumer	11/1/2018	New York City	United States	JF-15490	Jeremy Farry	CA-2018-141740	10009	FUR-CH-10001545	Hon Comfortask Task/Swivel Chairs	East	7006	11/5/2018	Standard Class	Shipped Early	New York	Chairs	4	6	10.00%	$14 	2	$205 
Furniture	Consumer	11/1/2020	Bellingham	United States	SF-20200	Sarah Foster	CA-2020-123967	98226	FUR-TA-10003954	Hon 94000 Series Round Tables	West	2568	11/3/2020	Second Class	Shipped Early	Washington	Tables	2	3	0.00%	$240 	9	"$2,666 "
Furniture	Consumer	11/10/2017	San Diego	United States	RD-19900	Ruben Dartt	CA-2017-158372	92037	FUR-FU-10000397	Luxo Economy Swing Arm Lamp	West	3205	11/16/2017	Standard Class	Shipped On Time	California	Furnishings	6	6	0.00%	$11 	2	$40 
Furniture	Consumer	11/10/2017	San Diego	United States	RD-19900	Ruben Dartt	CA-2017-158372	92037	FUR-FU-10001867	"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"	West	3207	11/16/2017	Standard Class	Shipped On Time	California	Furnishings	6	6	0.00%	$15 	5	$53 
Furniture	Consumer	11/10/2017	Midland	United States	SC-20020	Sam Craven	CA-2017-121006	48640	FUR-CH-10004997	Hon Every-Day Series Multi-Task Chairs	Central	5168	11/16/2017	Standard Class	Shipped On Time	Michigan	Chairs	6	6	0.00%	$113 	3	$564 
Furniture	Consumer	11/10/2019	Los Angeles	United States	AI-10855	Arianne Irving	CA-2019-158694	90036	FUR-FU-10000965	"Howard Miller 11-1/2"""" Diameter Ridgewood Wall Clock"	West	5044	11/13/2019	Second Class	Shipped On Time	California	Furnishings	3	3	0.00%	$192 	9	$467 
Furniture	Consumer	11/10/2019	Oklahoma City	United States	AB-10015	Aaron Bergman	CA-2019-140935	73120	FUR-BO-10003966	"Sauder Facets Collection Library, Sky Alder Finish"	Central	8803	11/12/2019	First Class	Shipped Late	Oklahoma	Bookcases	2	1	0.00%	$55 	2	$342 
Furniture	Consumer	11/11/2017	Louisville	United States	TZ-21580	Tracy Zic	CA-2017-163419	80027	FUR-CH-10000665	"Global Airflow Leather Mesh Back Chair, Black"	West	984	11/14/2017	Second Class	Shipped On Time	Colorado	Chairs	3	3	20.00%	$75 	5	$604 
Furniture	Consumer	11/11/2017	Los Angeles	United States	AP-10915	Arthur Prichep	CA-2017-105270	90008	FUR-CH-10000988	Hon Olson Stacker Stools	West	5780	11/18/2017	Standard Class	Shipped Late	California	Chairs	7	6	20.00%	$11 	1	$113 
Furniture	Consumer	11/11/2017	Chicago	United States	BH-11710	Brosina Hoffman	US-2017-140914	60653	FUR-FU-10000175	DAX Wood Document Frame	Central	9748	11/15/2017	Standard Class	Shipped Early	Illinois	Furnishings	4	6	60.00%	($8)	2	$11 
Furniture	Consumer	11/11/2017	Chicago	United States	BH-11710	Brosina Hoffman	US-2017-140914	60653	FUR-CH-10003379	Global Commerce Series High-Back Swivel/Tilt Chairs	Central	9749	11/15/2017	Standard Class	Shipped Early	Illinois	Chairs	4	6	30.00%	($57)	4	$798 
Furniture	Consumer	11/11/2019	San Francisco	United States	BK-11260	Berenike Kampe	CA-2019-130799	94110	FUR-FU-10001852	"Eldon Regeneration Recycled Desk Accessories, Smoke"	West	2884	11/16/2019	Second Class	Shipped Late	California	Furnishings	5	3	0.00%	$2 	4	$7 
Furniture	Consumer	11/11/2019	San Francisco	United States	LP-17080	Liz Pelletier	CA-2019-116722	94110	FUR-FU-10001934	Magnifier Swing Arm Lamp	West	8120	11/16/2019	Standard Class	Shipped Early	California	Furnishings	5	6	0.00%	$11 	2	$42 
Furniture	Consumer	11/11/2019	San Francisco	United States	LP-17080	Liz Pelletier	CA-2019-116722	94110	FUR-CH-10004997	Hon Every-Day Series Multi-Task Chairs	West	8121	11/16/2019	Standard Class	Shipped Early	California	Chairs	5	6	20.00%	$0 	3	$451 
Furniture	Consumer	11/11/2020	Knoxville	United States	MH-18025	Michelle Huthwaite	CA-2020-115448	37918	FUR-FU-10004090	"Executive Impressions 14"""" Contract Wall Clock"	South	7449	11/14/2020	First Class	Shipped Late	Tennessee	Furnishings	3	1	20.00%	$14 	5	$89 
Furniture	Consumer	11/12/2017	Los Angeles	United States	JA-15970	Joseph Airdo	CA-2017-151295	90045	FUR-TA-10002356	Bevis Boat-Shaped Conference Table	West	2414	11/16/2017	Standard Class	Shipped Early	California	Tables	4	6	20.00%	$31 	3	$629 
Furniture	Consumer	11/12/2017	Carrollton	United States	DP-13000	Darren Powers	CA-2017-122609	75007	FUR-FU-10004587	"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"	Central	9904	11/18/2017	Standard Class	Shipped On Time	Texas	Furnishings	6	6	60.00%	($7)	3	$25 
Furniture	Consumer	11/12/2019	Parma	United States	SP-20920	Susan Pistek	CA-2019-124590	44134	FUR-CH-10004495	"Global Leather and Oak Executive Chair, Black"	East	6111	11/16/2019	Standard Class	Shipped Early	Ohio	Chairs	4	6	30.00%	($21)	7	"$1,475 "
Furniture	Consumer	11/12/2019	Parma	United States	SP-20920	Susan Pistek	CA-2019-124590	44134	FUR-CH-10000454	"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"	East	6114	11/16/2019	Standard Class	Shipped Early	Ohio	Chairs	4	6	30.00%	$0 	9	"$1,537 "
Furniture	Consumer	11/12/2019	Parma	United States	SP-20920	Susan Pistek	CA-2019-124590	44134	FUR-CH-10003746	Hon 4070 Series Pagoda Round Back Stacking Chairs	East	6115	11/16/2019	Standard Class	Shipped Early	Ohio	Chairs	4	6	30.00%	($13)	2	$449 
Furniture	Consumer	11/13/2018	Aurora	United States	LC-16870	Lena Cacioppo	US-2018-156867	80013	FUR-FU-10004006	"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting"	West	105	11/17/2018	Standard Class	Shipped Early	Colorado	Furnishings	4	6	20.00%	($4)	3	$102 
Furniture	Consumer	11/13/2018	Newark	United States	KL-16645	Ken Lonsdale	CA-2018-115798	19711	FUR-BO-10004467	Bestar Classic Bookcase	East	2738	11/19/2018	Standard Class	Shipped On Time	Delaware	Bookcases	6	6	0.00%	$57 	3	$300 
Furniture	Consumer	11/13/2018	Chicago	United States	HA-14905	Helen Abelman	CA-2018-153073	60610	FUR-FU-10001025	"Eldon Imàge Series Desk Accessories, Clear"	Central	5113	11/13/2018	Same Day	Shipped On Time	Illinois	Furnishings	0	0	60.00%	($7)	9	$17 
Furniture	Consumer	11/13/2018	Houston	United States	PO-18850	Patrick O'Brill	CA-2018-130183	77041	FUR-BO-10001811	"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"	Central	9692	11/17/2018	Standard Class	Shipped Early	Texas	Bookcases	4	6	32.00%	($18)	3	$614 
Furniture	Consumer	11/13/2018	San Bernardino	United States	KH-16510	Keith Herrera	CA-2018-104948	92404	FUR-BO-10004357	O'Sullivan Living Dimensions 3-Shelf Bookcases	West	9932	11/17/2018	Standard Class	Shipped Early	California	Bookcases	4	6	15.00%	($40)	4	$683 
Furniture	Consumer	11/13/2020	Seattle	United States	TT-21070	Ted Trevino	CA-2020-122490	98103	FUR-CH-10001215	Global Troy Executive Leather Low-Back Tilter	West	4866	11/18/2020	Standard Class	Shipped Early	Washington	Chairs	5	6	20.00%	$150 	6	"$2,405 "
Furniture	Consumer	11/14/2018	Dover	United States	LS-17230	Lycoris Saunders	US-2018-111927	19901	FUR-FU-10004017	"Executive Impressions 13"""" Chairman Wall Clock"	East	3832	11/19/2018	Standard Class	Shipped Early	Delaware	Furnishings	5	6	0.00%	$27 	3	$76 
Furniture	Consumer	11/14/2018	Rio Rancho	United States	GZ-14470	Gary Zandusky	CA-2018-123141	87124	FUR-CH-10004287	SAFCO Arco Folding Chair	West	6709	11/19/2018	Standard Class	Shipped Early	New Mexico	Chairs	5	6	20.00%	$99 	4	$884 
Furniture	Consumer	11/14/2018	Rio Rancho	United States	GZ-14470	Gary Zandusky	CA-2018-123141	87124	FUR-CH-10001891	Global Deluxe Office Fabric Chairs	West	6710	11/19/2018	Standard Class	Shipped Early	New Mexico	Chairs	5	6	20.00%	$20 	3	$230 
Furniture	Consumer	11/14/2019	New York City	United States	MB-17305	Maria Bertelson	CA-2019-118759	10009	FUR-CH-10002335	Hon GuestStacker Chair	East	4531	11/17/2019	First Class	Shipped Late	New York	Chairs	3	1	10.00%	$73 	2	$408 
Furniture	Consumer	11/14/2019	Philadelphia	United States	EB-14110	Eugene Barchas	CA-2019-121370	19134	FUR-CH-10000785	Global Ergonomic Managers Chair	East	4812	11/19/2019	Second Class	Shipped Late	Pennsylvania	Chairs	5	3	30.00%	($22)	3	$380 
Furniture	Consumer	11/14/2019	Philadelphia	United States	EB-14110	Eugene Barchas	CA-2019-121370	19134	FUR-FU-10002813	"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"	East	4814	11/19/2019	Second Class	Shipped Late	Pennsylvania	Furnishings	5	3	20.00%	$10 	3	$49 
